"Latitude","Longitude","Country","Species","Year","min.Year","max.Year","Presence","genbank","Genus","uID","Elev","Tmu","Pmu","Nmu","Pcv","Ncv","Pc","Pm","Nc","Nm","Pmin","Pmax","Nmin","Nmax","Pdur","Ndur","Pop","Water_Bodies","Evergreen_Broadleaf_Forest","Open_Shrubland","Woody_Savanna","Savannas","Grasslands","Permanent_Wetlands","Croplands","Urban_BuiltUp","Cropland_Natural_Mosaic","Barren"
14.0749996132028,2.17500033096423,"Niger","Mastomys natalensis",2004,2004,2004,1,FALSE,NA,NA,241.749954223633,36.4986228942871,1.01785695552826,0.172707140445709,1.55691027641296,0.218067079782486,0.696079671382904,0.190816342830658,0.510800838470459,0.189737007021904,0,4.47610330581665,0.133520975708961,0.251578807830811,8.21052646636963,11.7894735336304,60.3597450256348,0,0,0,0,0,0.925926506519318,0,0,0,0,0.074073500931263
6.1249994949013,-4.87499977410284,"Ivory Coast","Mastomys natalensis",2004,2003,2005,1,FALSE,NA,NA,141.752792358398,28.0580577850342,3.76848530769348,0.702053546905518,0.680643379688263,0.143978014588356,0.45288410782814,0.208168625831604,0.300132632255554,0.252632111310959,0.460811674594879,9.00562953948975,0.494595408439636,0.810663402080536,1.5263158082962,0.631575107574463,70.040771484375,0,0,0,0,0.777776896953583,0,0,0,0,0.222223117947578,0
6.77499950457375,-7.27499980987035,"Ivory Coast","Mastomys natalensis",2004,2003,2005,1,FALSE,NA,NA,273.499633789062,27.489616394043,4.59195852279663,0.750362455844879,0.688549637794495,0.0928350687026978,0.403389602899551,0.234155610203743,0.354213893413544,0.201633140444756,0.422935545444489,10.4762678146362,0.617126166820526,0.837799966335297,2.10526323318481,0,47.3407249450684,0,0,0,0,1,0,0,0,0,0,0
5.82499949043709,-5.47499978304471,"Ivory Coast","Mastomys natalensis",2004,2003,2005,1,FALSE,NA,NA,161.750015258789,27.7110614776611,4.62819576263428,0.741865158081055,0.630659639835358,0.0974315702915192,0.41501972079277,0.207147389650345,0.352341890335083,0.205894216895103,0.665857553482056,10.5083484649658,0.592484176158905,0.826089441776276,0.947368443012238,0.105263695120811,109.46573638916,0,0,0,0,0.99999988079071,0,0,0,1.07138959037911e-07,0,0
7.07499950903796,-3.12499974802236,"Ivory Coast","Mastomys natalensis",2004,2003,2005,1,FALSE,NA,NA,219.000473022461,27.6201057434082,3.07206559181213,0.73321920633316,0.720042705535889,0.131143525242805,0.484834104776382,0.202317595481873,0.304373323917389,0.265645176172256,0.150551587343216,6.89930391311646,0.543174028396606,0.843005180358887,2.94736838340759,0.210525274276733,283.842712402344,0,0,0,0.0740742608904839,0.925925731658936,0,0,0,0,0,0
6.17499949564533,-6.07499979198659,"Ivory Coast","Mastomys natalensis",2004,2003,2005,1,FALSE,NA,NA,192.500076293945,27.1050224304199,3.97406530380249,0.743245959281921,0.585756540298462,0.105820596218109,0.462835997343063,0.183003395795822,0.340681999921799,0.208574548363686,0.419356137514114,7.6943359375,0.579679131507874,0.830005347728729,1.68421053886414,0.157893985509872,170.685134887695,0,0,0,0,1,0,0,0,0,0,0
8.17499952540672,-2.62499974057079,"Ivory Coast","Mastomys natalensis",2004,2003,2005,1,FALSE,NA,NA,298.5,29.8533325195312,2.82821702957153,0.604392409324646,0.765826344490051,0.23474682867527,0.503595173358917,0.204118832945824,0.229503810405731,0.33462843298912,0.0799001678824425,6.79236221313477,0.357278972864151,0.763021111488342,3.26315784454346,3.05263137817383,30.9428367614746,0,0,0,0,1,0,0,0,0,0,0
6.72499950382971,-3.37499975174814,"Ivory Coast","Mastomys natalensis",2004,2003,2005,1,FALSE,NA,NA,193.499588012695,28.0807762145996,3.39647650718689,0.717458486557007,0.698336184024811,0.127013713121414,0.470565259456635,0.208795383572578,0.312663614749908,0.251169472932816,0.240587875247002,7.45117807388306,0.546142578125,0.822663247585297,2.42105269432068,0.210525527596474,94.9228591918945,0,0,0,0,1,0,0,0,0,0,0
12.92499959609,2.37500033394485,"Niger","Mastomys natalensis",1998,1998,1998,1,FALSE,NA,NA,178.250732421875,35.9451789855957,1.6647675037384,0.21960936486721,1.40300917625427,0.311114102602005,0.617093026638031,0.241243198513985,0.439812391996384,0.30384173989296,0,6.45242071151733,0.15603694319725,0.352489858865738,7.31578969955444,11.7894735336304,28.9797821044922,0,0,0,0,0,0.765430748462677,0,0.2098778039217,0,0.0246914234012365,0
14.374999617667,3.37500034884798,"Niger","Mastomys natalensis",1998,1998,1998,1,FALSE,NA,NA,217.749969482422,36.4206657409668,1.14251732826233,0.188270524144173,1.57756614685059,0.319674283266068,0.677548885345459,0.208027541637421,0.470359534025192,0.256799757480621,0,5.12491130828857,0.136336833238602,0.316342115402222,8.05263137817383,11.7894735336304,155.697860717773,0,0,0,0,0,0.999999046325684,0,0,0,0,9.47489013469749e-07
13.5249996050184,2.07500032947392,"Niger","Mastomys natalensis",1998,1998,1998,1,FALSE,NA,NA,188.497817993164,35.3219108581543,1.527423620224,0.201089277863503,1.4218897819519,0.169538617134094,0.630150377750397,0.228419378399849,0.557411134243011,0.220751360058784,0,5.86778020858765,0.16622619330883,0.265647351741791,7.4210524559021,11.7894735336304,12464.7744140625,0,0,0,0,0,0.925926208496094,0,0,0.0740737840533257,0,0
11.8249995797213,3.32500034810283,"Niger","Mastomys natalensis",1998,1998,1998,1,FALSE,NA,NA,165.25,34.9392852783203,2.72159600257874,0.346822321414948,1.35197651386261,0.373266309499741,0.529363095760345,0.273858338594437,0.287562966346741,0.337243050336838,0,10.8236703872681,0.215873718261719,0.563684463500977,6.47368431091309,9.63157081604004,50.0678749084473,0,0,0,0,0,0.308641940355301,0,0.666666805744171,0,0.0246912371367216,0
13.2249996005542,2.3250003331997,"Niger","Mastomys natalensis",1998,1998,1998,1,FALSE,NA,NA,211.249435424805,36.2585296630859,1.43922710418701,0.215256690979004,1.41648375988007,0.313874453306198,0.628490805625916,0.248104184865952,0.455004185438156,0.304068595170975,0,5.82550621032715,0.154742076992989,0.343625962734222,7.21052646636963,11.7894735336304,193.230880737305,0,0,0,0,0,0.999999940395355,0,8.22721872850707e-08,0,0,0
13.5749996057625,2.02500032872876,"Niger","Mastomys natalensis",1998,1998,1998,1,FALSE,NA,NA,208.250854492188,35.3528442382812,1.37194514274597,0.191987946629524,1.4624570608139,0.266961574554443,0.644626438617706,0.217421337962151,0.471494942903519,0.232943624258041,0,5.58037376403809,0.14303158223629,0.299452245235443,7.68421030044556,11.7894735336304,32.4787864685059,0,0,0,0,0,0.888889193534851,0,0,0.11111082136631,0,0
13.2749996012983,-12.1249998821505,"Senegal","Mastomys natalensis",1990,1990,1990,1,FALSE,NA,NA,169.99885559082,34.201732635498,2.50371217727661,0.464269191026688,1.41580653190613,0.414820104837418,0.547591865062714,0.289992183446884,0.223286524415016,0.382539063692093,0,10.4527721405029,0.254431426525116,0.744863033294678,6.5789475440979,6.73684644699097,21.784646987915,0,0,0,0,0,0.925925612449646,0,0.0740743577480316,0,0,0
6.97499950754989,2.12500033021907,"Benin","Mastomys natalensis",2001,2001,2001,1,FALSE,NA,NA,76,28.2286853790283,3.40561127662659,0.680389702320099,0.762058854103088,0.180208563804626,0.451670974493027,0.201683610677719,0.291134744882584,0.270909458398819,0.206381142139435,8.10774803161621,0.426236808300018,0.79751592874527,2.42105269432068,1.42105007171631,125.613273620605,0,0,0,0,0.0740740746259689,0,0,0.0370366722345352,0,0.888889253139496,0
7.12499950978199,1.87500032649329,"Benin","Mastomys natalensis",2004,2004,2004,1,FALSE,NA,NA,75.2499923706055,31.4900951385498,3.03529858589172,0.586800456047058,0.783562958240509,0.24428690969944,0.486509770154953,0.211144432425499,0.233718723058701,0.302770286798477,0.106439307332039,7.25712537765503,0.345105648040771,0.741447150707245,3.42105269432068,3.63157296180725,66.5748138427734,0,0,0,0,0,0,0,0.777775466442108,2.41846095150322e-07,0.222224280238152,0
11.424999573769,2.17500033096423,"Benin","Mastomys natalensis",2006,2006,2006,1,FALSE,NA,NA,295.999542236328,34.3345527648926,2.66452789306641,0.466384798288345,1.22729289531708,0.4155253469944,0.528080224990845,0.293671727180481,0.20958536863327,0.348519623279572,0.00014728402311448,9.19618129730225,0.258294701576233,0.752505004405975,6.10526323318481,7.00000190734863,23.6291580200195,0,0,0,0,0,0.444442391395569,0,0.555557608604431,0,0,0
10.7249995633525,1.37500031904172,"Benin","Mastomys natalensis",2006,2006,2006,1,FALSE,NA,NA,259.001708984375,32.7650871276855,2.92509174346924,0.493479013442993,1.09499371051788,0.356908231973648,0.495336830615997,0.2867571413517,0.225241884589195,0.363595962524414,0,9.03711700439453,0.277805507183075,0.721531450748444,5.31578969955444,5.89473628997803,18.629415512085,0,0,0,0,0,0.333333492279053,0,0.666666507720947,0,0,0
10.7249995633525,1.22500031680626,"Benin","Mastomys natalensis",2006,2006,2006,1,FALSE,NA,NA,197.249786376953,34.2903594970703,2.69048309326172,0.456166058778763,1.11834025382996,0.404074281454086,0.511800289154053,0.29122069478035,0.216439083218575,0.362194031476974,0,8.26192569732666,0.240573734045029,0.707910478115082,5.52631568908691,6.6842155456543,103.234703063965,0,0,0,0,0,0.0740740895271301,0,0.92592591047287,0,0,0
